Date,High,Low,Open,Close,Volume,Adj Close,pct_change,log_change,volume_change,volume_log_change,7ma,14ma,21ma,28ma,volume_7ma,volume_14ma,volume_21ma,volume_28ma,ema,12ema,26ema,MACD,volume_ema,volume_12ema,volume_26ema,volume_MACD,20std,upper,lower,volume_20std,volume_upper,volume_lower,AAPL,MTK,GUC,Xintec,Qualcomm,SamSung,Broadcom,VIX,USD,CNY,CCY,HKD,JPY,TWIndex,PLIX,S&P500,Japan225,KoreanIndex,NASDQ,dealer_buy,dealer_sell,dealer_dif,investment_buy,investment_sell,investment_dif,foreign_buy,foreign_sell,foreign_dif
2012-08-31,83.3,82.4,82.4,83.3,13487000.0,62.24,0.0072551390568318,0.0072289471431519,-0.7032889671103288,-1.2149965670391012,82.6857142857143,82.7357142857143,82.28095238095239,81.175,26085714.285714287,27823928.57142857,32795904.76190476,37184357.14285714,83.09312450927558,82.54270137537303,81.67080867339338,0.8718927019796467,21557287.5521619,28581069.50077306,33557764.5162136,-4976695.015440542,0.780333936611669,84.86066787322333,81.73933212677666,0.780333936611669,13487001.560667872,13486998.439332128,23.76,320.0,109.0,28.43,61.46,24660,36.57,17.47,29.92,0.16,0.68,7.76,0.1,7397.06,396.18,1406.58,8839.91,1905.12,3066.96,1731397650,1890232596,-158834946,1941242915,1899368103,41874812,16642468368.0,13679955094.0,2962513274
2012-09-03,83.9,82.8,83.5,83.9,20728000.0,62.69,0.007202881152461,0.0071770643003636,0.5368873730258767,0.4297591847250892,82.85714285714286,82.78571428571429,82.47619047619048,81.5,25856000.0,26928214.285714287,31565476.19047619,36499500.0,83.63104150309186,82.75151654839256,81.83593395684574,0.9155825915468228,21004429.18405397,27372904.962192588,32607411.58908667,-5234506.626894083,0.7639750615910856,85.42795012318217,82.37204987681784,0.7639750615910856,20728001.527950123,20727998.47204988,23.76,320.0,112.5,28.43,61.46,24360,36.57,17.47,29.84,0.16,0.69,7.76,0.1,7450.53,396.18,1406.58,8783.89,1912.71,3066.96,3322066040,2370584599,951481441,2264945910,1675676741,589269169,13403738350.0,13839535528.0,-435797178
2012-09-04,84.0,83.5,84.0,84.0,21632000.0,62.76,0.0011918951132299,0.0011911853701525,0.0436125048243921,0.0426882566007442,83.14285714285714,82.85714285714286,82.62380952380953,81.83571428571429,25309142.85714286,26526214.285714287,29814476.19047619,35411464.28571428,83.87701383436395,82.94359092556293,81.99623514522753,0.9473557803353998,21422809.72801799,26489688.81416296,31794418.138043214,-5304729.323880255,0.7781726232496159,85.55634524649923,82.44365475350077,0.7781726232496159,21632001.556345247,21631998.443654757,24.11,325.0,115.5,28.43,60.81,24360,35.89,17.98,29.82,0.16,0.68,7.76,0.1,7451.35,392.82,1404.94,8775.51,1907.13,3075.06,3077271930,2926330978,150940952,1924806400,2044546813,-119740413,10201000091.0,11479126856.0,-1278126765
2012-09-05,83.3,81.9,83.0,82.0,43274000.0,61.27,-0.0238095238095238,-0.02409755157906,1.000462278106509,0.6933782929046828,83.0,82.79285714285713,82.65238095238095,82.03928571428571,27821000.0,27617285.714285716,29969238.095238097,35285321.428571425,82.62567127812132,82.79842309086094,81.99651402335883,0.801909067502109,35990269.90933933,29071890.53506097,32644757.5352252,-3572867.0001642294,0.610780346421835,83.22156069284367,80.77843930715633,0.610780346421835,43274001.22156069,43273998.778439306,23.94,321.0,114.5,28.43,60.68,23780,35.18,17.74,29.83,0.16,0.68,7.76,0.1,7367.44,390.27,1403.44,8679.82,1874.03,3069.27,2611755575,2456548732,155206843,1583150020,2283156160,-700006140,17122906176.0,26101633682.0,-8978727506
2012-09-06,82.8,81.0,82.8,81.1,25755000.0,60.59,-0.0109756097560976,-0.011036286142886,-0.4048389333086842,-0.5189232097476904,82.81428571428572,82.72857142857143,82.68095238095238,82.10357142857143,26963142.85714286,27524857.14285714,29296571.42857143,33620000.0,81.6085570927071,82.53712723072849,81.9301055771841,0.6070216535443933,29166756.636446446,28561599.683513127,32134405.12520852,-3572805.441695392,0.7093362353165683,82.51867247063313,79.68132752936685,0.7093362353165683,25755001.418672472,25754998.581327528,24.15,314.0,116.5,28.43,62.62,23920,36.61,15.6,29.75,0.16,0.68,7.76,0.1,7326.72,404.54,1432.12,8680.57,1881.24,3135.81,2356656070,3207946246,-851290176,1600467130,2300860083,-700392953,12966161232.0,16715861254.0,-3749700022
2012-09-07,83.9,82.8,83.0,83.8,44441000.0,62.61,0.0332922318125771,0.0327500463666696,0.7255290234905843,0.5455336837509357,82.97142857142856,82.82857142857144,82.75238095238095,82.275,30681714.285714287,29199428.57142857,28831333.33333333,33855750.0,83.06951903090237,82.73141534907793,82.06861627517046,0.6627990739074789,39349585.54548215,31004584.347588032,33046004.745563444,-2041420.3979754115,0.7297440070228046,85.2594880140456,82.3405119859544,0.7297440070228046,44441001.45948801,44440998.54051199,24.3,322.0,117.0,28.43,61.93,25000,36.2,14.38,29.75,0.16,0.68,7.76,0.1,7424.91,401.23,1437.92,8871.65,1929.58,3136.42,3554236474,2454726178,1099510296,2440905502,1931393222,509512280,20634986170.0,12084006596.0,8550979574
2012-09-10,83.6,83.2,83.3,83.5,16875000.0,62.39,-0.003579952267303,-0.0035863756312268,-0.6202830719380752,-0.9683292300098892,83.08571428571429,82.82142857142857,82.82380952380952,82.36428571428573,26598857.14285714,27775214.285714287,28213047.61904762,32046428.57142857,83.35650634363412,82.8496591415275,82.1746446992319,0.6750144422955913,24366528.51516072,28830802.1402668,31848152.54218837,-3017350.401921574,0.7462890649187292,84.99257812983745,82.00742187016255,0.7462890649187292,16875001.49257813,16874998.50742187,23.67,337.0,118.0,28.43,61.29,25000,35.0,16.28,29.66,0.16,0.69,7.76,0.1,7482.74,394.26,1429.08,8869.37,1924.7,3104.02,2926376178,2297824080,628552098,2472420090,1775030799,697389291,18119327341.0,14873555161.0,3245772180
2012-09-11,84.7,84.0,84.2,84.4,31566000.0,63.06,0.0107784431137725,0.0107207697451015,0.8705777777777778,0.6262473552181298,83.24285714285715,82.96428571428571,82.9047619047619,82.52142857142857,29181571.42857143,27633642.85714286,28276476.19047619,31892321.42857143,84.05216878121138,83.08817311975403,82.33948583262213,0.7486872871319008,29166176.17172024,29251601.810994983,31827252.35387812,-2575650.5428831354,0.8220001280550536,86.04400025611011,82.7559997438899,0.8220001280550536,31566001.64400025,31565998.355999745,23.59,339.0,117.0,28.43,61.85,25120,34.96,16.41,29.6,0.16,0.69,7.75,0.1,7485.13,396.74,1433.56,8807.38,1920.0,3104.53,2524924921,2657199565,-132274644,1368441880,1340591262,27850618,12399542536.0,11825000781.0,574541755
2012-09-12,84.9,84.5,84.5,84.5,37428000.0,63.14,0.0011848341232226,0.0011841327612165,0.185706139517202,0.170338495436944,83.32857142857142,83.09285714285714,82.96666666666667,82.6892857142857,31567285.714285716,28711642.85714286,28474571.42857143,31565928.57142857,84.35072292707046,83.30537725517648,82.49952391909457,0.8058533360819098,34674058.72390675,30509509.224688064,32242122.549887147,-1732613.3251990825,0.8975258389456774,86.29505167789135,82.70494832210865,0.8975258389456774,37428001.79505168,37427998.20494832,23.92,336.5,118.5,28.43,62.44,25880,35.23,15.8,29.58,0.16,0.69,7.75,0.1,7570.45,397.95,1436.56,8959.96,1950.03,3114.31,3907897561,2403434201,1504463360,2772601924,2065001979,707599945,22009443957.0,19029548941.0,2979895016
2012-09-13,85.0,84.5,84.5,85.0,29565000.0,63.51,0.0059171597633136,0.0058997221271885,-0.2100833600512985,-0.2358278581408761,83.47142857142856,83.30714285714285,83.06190476190476,82.83571428571427,32700571.42857143,29004857.14285714,28584333.33333333,30536000.0,84.78357430902349,83.5660884466878,82.68474436953201,0.8813440771557879,31268019.574635584,30364200.11319759,32043817.17582143,-1679617.0626238398,1.0058251391382562,87.0116502782765,82.9883497217235,1.0058251391382562,29565002.01165028,29564997.98834972,24.39,334.5,114.5,28.43,63.85,26020,35.07,14.05,29.6,0.16,0.69,7.75,0.1,7578.8,401.79,1459.99,8995.15,1950.69,3155.83,2913637996,2503407677,410230319,2276100984,1851251901,424849083,18572545115.0,13496187622.0,5076357493
2012-09-14,86.5,85.5,85.6,86.5,51715000.0,64.63,0.0176470588235294,0.0174931574475172,0.7491966852697446,0.5591566455569748,84.11428571428571,83.55714285714285,83.23333333333333,83.01785714285714,33906428.571428575,30863714.285714287,29713666.666666668,30953535.714285716,85.92785810300784,84.01745945488967,82.96735589771482,1.0501035571748505,44899339.85821187,33648938.55732104,33500941.82946429,147996.72785675153,1.2318044103100536,88.96360882062011,84.03639117937989,1.2318044103100536,51715002.46360882,51714997.53639118,24.69,339.0,115.5,28.43,64.88,26720,35.06,14.51,29.6,0.16,0.69,7.75,0.1,7738.05,406.58,1465.77,9159.39,2007.58,3183.95,6038842330,3481099656,2557742674,2956483210,2263044281,693438929,32905928596.0,17139814410.0,15766114186
2012-09-17,87.0,85.8,86.9,86.5,24786000.0,64.63,0.0,0.0,-0.5207193270811177,-0.7354688971870829,84.88571428571427,83.85,83.44761904761906,83.23214285714286,33768000.0,30365571.42857143,29605904.76190476,30414428.57142857,86.30928603433595,84.39938876952202,83.22903323862484,1.170355530897183,31490446.61940396,32285409.54850241,32855390.582837302,-569981.0343348905,1.4041292488102834,89.30825849762057,83.69174150237943,1.4041292488102834,24786002.808258496,24785997.191741504,24.99,331.5,115.0,28.43,64.81,26300,35.28,14.59,29.28,0.16,0.69,7.75,0.1,7762.22,402.48,1461.19,9159.39,2002.35,3178.67,4369487316,4703400033,-333912717,2562112121,2118014720,444097401,21769791492.0,18979805784.0,2789985708
2012-09-18,86.5,85.4,86.5,85.7,35483000.0,64.03,-0.0092485549132947,-0.0092915883340998,0.4315742758008553,0.3587747309028408,85.15714285714286,84.0642857142857,83.6047619047619,83.35357142857143,32488285.714285716,31585000.0,30295714.285714287,29745571.42857143,85.90309534477865,84.59948280498018,83.41206781354151,1.187414991438672,34152148.87313465,32777346.541040502,33050028.317441948,-272681.77640144154,1.4880135115389277,88.67602702307786,82.72397297692214,1.4880135115389277,35483002.97602703,35482997.02397297,25.07,331.0,118.0,28.43,65.08,26300,35.16,14.18,29.32,0.16,0.69,7.75,0.1,7734.26,400.78,1459.32,9123.77,2004.96,3177.8,4270496679,3381933543,888563136,2453964870,2915275013,-461310143,18324170577.0,15834011013.0,2490159564
2012-09-19,86.4,85.1,85.9,86.0,41915000.0,64.26,0.0035005834305717,0.0034944706497732,0.1812699038976411,0.1665900495442969,85.51428571428572,84.3,83.71904761904763,83.49642857142858,36065428.571428575,31332142.85714286,30538619.04761905,30176142.85714286,85.96769844825955,84.8149469888294,83.60376649401991,1.211180494809497,39327382.95771155,34183139.38088043,33706692.886520326,476446.4943601042,1.550984407263662,89.10196881452732,82.89803118547268,1.550984407263662,41915003.10196882,41914996.89803118,25.08,326.5,118.5,28.43,65.08,26280,35.05,13.88,29.33,0.16,0.69,7.75,0.1,7781.91,398.53,1461.05,9232.21,2007.88,3182.62,4637297247,4012961117,624336130,1669323170,2358364694,-689041524,24165798529.0,17011267446.0,7154531083
2012-09-20,86.0,85.1,86.0,85.3,24807000.0,63.73,-0.0081395348837209,-0.0081728417558739,-0.4081593701538828,-0.5245178866816822,85.64285714285714,84.44285714285714,83.85714285714286,83.58928571428571,35099857.14285714,32140714.285714287,30122380.95238095,29982321.42857143,85.52256614941984,84.88957052900949,83.7294134203888,1.1601571086206943,29647127.65257052,32740656.39920652,33047456.376407705,-306799.9772011861,1.564162799440627,88.42832559888126,82.17167440111874,1.564162799440627,24807003.1283256,24806996.8716744,24.95,325.0,118.5,28.43,64.35,25740,33.75,14.07,29.35,0.16,0.69,7.75,0.1,7727.55,394.63,1460.26,9086.98,1990.33,3175.96,2651570700,3518021308,-866450608,1306916650,1903939627,-597022977,15625459247.0,13432123253.0,2193335994
2012-09-21,86.5,85.3,86.0,85.7,50990000.0,64.03,0.0046893317702228,0.0046783711061006,1.055468214616842,0.7205036636589242,85.81428571428572,84.57142857142857,84.0,83.67857142857143,37037285.71428572,34302285.71428572,31486857.14285714,30615250.0,85.64085538313994,85.01425198608496,83.8753827966563,1.1388691894286609,43875709.21752351,35548247.72240552,34376533.68185899,1171714.040546529,1.544429719310902,88.78885943862181,82.61114056137819,1.544429719310902,50990003.08885944,50989996.91114056,25.0,321.5,119.5,28.43,64.27,26040,35.51,13.98,29.35,0.16,0.69,7.75,0.1,7754.59,395.16,1460.15,9110.0,2002.37,3179.96,2689258790,3019570119,-330311329,1521085740,2164505688,-643419948,24730476699.0,16252211060.0,8478265639
2012-09-24,86.4,85.1,85.7,86.1,30299000.0,64.33,0.0046674445740955,0.0046565858299505,-0.4057854481270837,-0.5205148263966919,85.97142857142858,84.72142857142858,84.1952380952381,83.78928571428571,37142142.85714286,34921357.14285714,31717285.714285716,30723785.714285716,85.94695179437997,85.1812901420719,84.04016925616324,1.1411208859086628,34824569.73917451,34740671.14972775,34074494.149869435,666176.9998583123,1.5832927049252994,89.26658540985059,82.9334145901494,1.5832927049252994,30299003.16658541,30298996.83341459,24.67,330.0,119.5,28.43,63.67,26540,34.6,14.15,29.35,0.16,0.69,7.75,0.1,7768.3,389.0,1456.89,9069.29,2003.44,3160.78,3283688218,3569397790,-285709572,1129434362,1568775261,-439340899,16200746886.0,12360730232.0,3840016654
2012-09-25,86.2,85.7,85.8,85.9,35885000.0,64.18,-0.0023228803716607,-0.0023255824434746,0.1843625202151886,0.1692046722116629,85.88571428571429,85.0,84.33333333333333,83.89642857142857,34880714.28571428,34393571.428571425,32202714.285714287,31005428.57142857,85.91565059812666,85.29186088944546,84.17793449644745,1.1139263929980103,35531523.246391505,34916721.74207732,34208605.69432355,708116.0477537736,1.5607353192768032,89.02147063855361,82.7785293614464,1.5607353192768032,35885003.12147064,35884996.87852936,24.06,326.0,116.0,28.43,62.73,26540,33.01,15.43,29.31,0.16,0.69,7.75,0.1,7734.13,379.38,1441.59,9091.54,1991.41,3117.73,2350525790,3340340389,-989814599,1041597739,2048292801,-1006695062,18818250939.0,14649833850.0,4168417089
2012-09-26,86.4,85.0,85.4,86.4,36796000.0,64.55,0.0058207217694994,0.0058038468198002,0.025386651804375,0.0250697627328762,85.87142857142858,85.37857142857142,84.52380952380952,84.05357142857143,36596428.571428575,35182214.28571428,32442523.80952381,31353535.714285716,86.23855019937555,85.46234382953078,84.34253194115506,1.1198118883757218,36374507.74879717,35205841.47406542,34400264.53178106,805576.9422843605,1.564162799440591,89.52832559888118,83.27167440111883,1.564162799440591,36796003.1283256,36795996.8716744,23.76,322.0,114.5,28.43,62.32,26500,33.46,16.81,29.38,0.16,0.69,7.75,0.1,7669.63,376.97,1433.32,8906.7,1980.44,3093.7,2530896360,3568521307,-1037624947,1355347500,2849971161,-1494623661,16718896170.0,19840234615.0,-3121338445
2012-09-27,87.8,86.2,86.8,87.6,53924000.0,65.45,0.0138888888888887,0.0137933221323356,0.4654853788455267,0.3821865042139087,86.14285714285714,85.64999999999999,84.75714285714287,84.23928571428573,39230857.14285714,35859571.428571425,34133619.047619045,32529500.0,87.14618339979184,85.79121400960297,84.58382587143987,1.2073881381630969,48074169.24959906,38085558.17036305,35846467.159056544,2239091.0113065094,1.6307570085848229,90.86151401716964,84.33848598283035,1.6307570085848229,53924003.261514015,53923996.73848599,24.33,325.0,116.5,28.43,63.49,26760,34.9,14.84,29.32,0.16,0.69,7.75,0.1,7683.8,385.46,1447.15,8949.87,1988.7,3136.6,2366479913,2747070087,-380590174,1367122869,1927348457,-560225588,21683891897.0,18878416358.0,2805475539
2012-09-28,89.8,88.5,88.6,89.8,58535000.0,67.1,0.0251141552511415,0.0248039773658081,0.0855092352199391,0.0820492181028171,86.68571428571428,86.1,85.0952380952381,84.46071428571427,41605142.85714286,38835285.71428572,34756476.190476194,33305250.0,88.91539446659728,86.4079503158179,84.97020914022211,1.4377411755957894,55048056.41653302,41231626.14415336,37527099.22134866,3704526.9228046974,1.9247077700253168,93.64941554005064,85.95058445994937,1.9247077700253168,58535003.84941554,58534996.15058446,23.83,309.5,116.5,28.43,62.47,26920,34.87,15.73,29.32,0.16,0.69,7.75,0.1,7715.16,382.27,1440.67,8870.16,1996.21,3116.23,2328796929,3858108402,-1529311473,1371256060,1409046876,-37790816,24992643640.0,18853964618.0,6138679022
2012-10-01,89.2,88.3,89.2,88.9,38119000.0,66.42,-0.0100222717149219,-0.0100728327882952,-0.3487827795336123,-0.4289120204383074,87.20000000000002,86.42142857142858,85.36190476190477,84.69285714285715,43506857.14285714,39303357.14285714,35929428.571428575,33468500.0,88.90513148886576,86.79134257492284,85.26130475946492,1.5300378154579164,43762018.805511005,40752760.58351438,37570943.72347098,3181816.860043399,2.0683771925164187,93.03675438503284,84.76324561496716,2.0683771925164187,38119004.13675439,38118995.863245614,23.55,312.5,115.0,28.43,61.91,26920,34.69,16.32,29.29,0.16,0.7,7.75,0.1,7675.72,381.12,1444.49,8796.51,1996.21,3113.53,1741949950,2179117767,-437167817,976602993,1500068456,-523465463,13043312883.0,12489962600.0,553350283
2012-10-02,89.8,88.9,89.2,89.6,23575000.0,66.95,0.0078740157480313,0.0078431774610256,-0.3815420131692856,-0.4805260169738083,87.75714285714285,86.78571428571429,85.63333333333333,84.9392857142857,39590428.571428575,38313857.14285714,36065000.0,33512750.0,89.36837716295526,87.2234437172424,85.58268959209715,1.64075412514525,30304006.268503662,38110028.18605063,36534207.15136202,1575821.0346886143,2.236132704845565,94.07226540969113,85.12773459030886,2.236132704845565,23575004.47226541,23574995.52773459,23.62,322.0,115.0,28.43,61.79,27380,34.42,15.71,29.27,0.16,0.7,7.75,0.1,7718.68,382.96,1445.75,8786.05,1996.03,3120.04,2371913547,2066728890,305184657,1288743995,1671454287,-382710292,14834591982.0,11233873788.0,3600718194
2012-10-03,89.9,89.3,89.6,89.8,26330000.0,67.1,0.0022321428571428,0.0022296553272695,0.1168610816542948,0.1105221449886961,88.28571428571429,87.12857142857145,85.9095238095238,85.21785714285714,39023428.571428575,38082785.71428572,36288714.28571428,33543821.42857143,89.65612572098507,87.6198369915128,85.89508295564552,1.724754035867278,27654668.75616789,36297716.15742745,35778339.95496483,519376.202462621,2.234296074239956,94.26859214847993,85.33140785152008,2.234296074239956,26330004.46859215,26329995.53140785,23.98,321.5,117.5,28.43,62.07,27380,34.57,15.43,29.3,0.16,0.7,7.75,0.1,7684.63,381.17,1450.99,8746.87,1996.03,3135.23,1906886993,2036031299,-129144306,1182050037,1326107537,-144057500,13367569440.0,10930714239.0,2436855201
2012-10-04,90.6,89.5,89.9,90.6,36462000.0,67.69,0.0089086859688195,0.0088692377407797,0.3848082035700721,0.3255616488730553,88.95714285714287,87.42142857142858,86.31904761904761,85.48928571428571,39105857.14285714,36993285.71428572,35964333.333333336,33928500.0,90.28537524032836,88.07832360820314,86.2435953293014,1.834728278901736,33526222.91872263,36322990.59474631,35828981.43978225,494009.1549640596,2.1212210981800035,94.84244219636,86.35755780363999,2.1212210981800035,36462004.2424422,36461995.7575578,23.81,318.5,116.0,28.43,62.65,27340,34.42,14.55,29.27,0.16,0.7,7.75,0.1,7682.34,383.65,1461.4,8824.59,1992.68,3149.46,2438902010,2623921184,-185019174,1429963780,1821521186,-391557406,15951699329.0,14812024547.0,1139674782
2012-10-05,91.3,90.4,91.0,91.0,35197000.0,67.99,0.0044150110375276,0.0044052934679159,-0.0346936536668312,-0.035309770681998,89.61428571428571,87.74285714285715,86.79047619047618,85.79642857142856,38877428.571428575,37736928.571428575,36413952.38095238,34051250.0,90.76179174677613,88.5278122838642,86.595921601205,1.931890682659187,34640074.30624088,36149761.27247765,35782167.99979837,367593.2726792768,2.2326288493484205,95.46525769869685,86.53474230130315,2.2326288493484205,35197004.4652577,35196995.5347423,23.31,325.0,115.0,28.43,62.64,27400,34.44,14.33,29.27,0.16,0.7,7.75,0.1,7690.65,383.28,1460.93,8863.3,1995.17,3136.19,2673111650,2804150217,-131038567,2321880430,2016234204,305646226,15519711964.0,15898522179.0,-378810215
2012-10-08,91.0,89.0,91.0,89.1,38011000.0,66.57,-0.0208791208791209,-0.0211001720400858,0.0799499957382731,0.0769147398218983,89.82857142857142,87.98571428571428,87.04285714285714,86.02499999999999,36604142.85714286,37917500.0,36107761.9047619,34751250.0,89.6539305822587,88.6158411632697,86.78140889000463,1.8344322732650795,36887358.10208029,36436105.69209647,35947266.666479975,488839.0256164968,2.1271676250964764,93.35433525019296,84.84566474980704,2.1271676250964764,38011004.25433525,38010995.74566475,22.79,327.0,110.0,28.43,61.4,27460,33.88,15.11,29.28,0.16,0.7,7.75,0.1,7615.89,379.13,1455.88,8863.3,1981.89,3112.35,1776881284,3772095507,-1995214223,1316082450,1834888654,-518806204,16459484805.0,14810431646.0,1649053159
2012-10-09,88.5,87.1,87.2,87.1,60022000.0,65.08,-0.0224466891133557,-0.0227024506183068,0.5790692168056615,0.4568355701618003,89.44285714285715,88.06428571428572,87.21428571428571,86.18214285714286,36816571.42857143,39210857.14285714,38162380.95238096,35271500.0,87.95131019408622,88.38263483045898,86.80500823148576,1.5776265989732252,52310452.70069343,40064704.81638932,37730580.24674072,2334124.569648601,2.021847773955307,91.1436955479106,83.05630445208938,2.021847773955307,60022004.04369555,60021995.95630445,22.71,324.0,104.5,28.43,60.39,27440,33.59,16.37,29.28,0.16,0.7,7.75,0.1,7592.01,373.11,1441.48,8769.59,1979.04,3065.02,2319536085,3410470068,-1090933983,2515979070,3193404233,-677425163,24171451072.0,19167852576.0,5003598496
2012-10-11,85.7,84.8,85.1,85.5,74170000.0,63.88,-0.0183696900114809,-0.0185405079157421,0.2357135716903801,0.2116485940654939,88.95714285714284,88.07857142857144,87.26666666666667,86.26071428571429,41966714.28571428,42736785.71428572,40191142.85714286,37438750.0,86.31710339802873,87.9391525488499,86.70834095507941,1.2308115937704969,66883484.23356447,45311673.30617558,40429796.524759926,4881876.781415656,1.9589135012191183,89.41782700243823,81.58217299756177,1.9589135012191183,74170003.917827,74169996.082173,22.43,325.5,101.5,28.43,59.21,26080,32.93,15.59,29.26,0.16,0.7,7.75,0.1,7451.72,368.66,1432.84,8546.78,1933.09,3049.41,2842947490,4108243813,-1265296323,1834266631,1680008554,154258077,22362900818.0,31467089490.0,-9104188672
2012-10-12,86.3,85.3,85.6,86.3,23657000.0,64.48,0.0093567251461987,0.0093132221466669,-0.6810435486045571,-1.1427007015181978,88.48571428571428,88.12142857142858,87.35238095238094,86.34642857142856,41978428.571428575,40784428.571428575,39535380.95238096,37543357.14285714,86.30570113267625,87.68697523364222,86.67809347692537,1.0088817567168462,38065828.07785482,41980185.10522549,39187367.15255549,2792817.9526700005,1.895451619562113,90.09090323912422,82.50909676087578,1.895451619562113,23657003.79090324,23656996.20909676,22.49,320.0,103.0,28.43,58.89,25920,32.98,16.14,29.26,0.16,0.7,7.75,0.1,7437.04,366.71,1428.59,8534.12,1933.26,3044.11,1781452460,3253069140,-1471616680,1255092460,1242573220,12519240,14088087244.0,20362493858.0,-6274406614
2012-10-15,86.4,85.4,86.1,86.4,19093000.0,64.55,0.0011587485515644,0.0011580777206283,-0.1929238703132265,-0.2143372784989416,88.0,88.14285714285714,87.41904761904762,86.43214285714285,40944571.42857143,39984000.0,39036714.28571428,37452678.571428575,86.36856704422541,87.4889790438511,86.65749396011608,0.8314850837350178,25417276.025951605,38459079.704421565,37698895.511625454,760184.1927961111,1.8982748400630576,90.19654968012613,82.60345031987389,1.8982748400630576,19093003.79654968,19092996.20345032,22.67,315.0,104.0,28.43,59.29,26000,33.19,15.27,29.22,0.16,0.7,7.75,0.1,7418.9,372.14,1440.13,8577.93,1925.59,3064.18,1920423613,2566815077,-646391464,1661429410,1155973020,505456390,10279118048.0,13497282532.0,-3218164484
2012-10-16,87.5,86.7,86.7,87.5,29187000.0,65.38,0.0127314814814814,0.0126511175535588,0.528675430786152,0.4244016289300738,87.55714285714286,88.25714285714287,87.46666666666667,86.62857142857142,39905285.71428572,39505571.42857143,37963952.38095238,36949571.42857143,87.12285568140847,87.49067457556633,86.7199018149223,0.7707727606440358,27930425.34198387,37032605.90374132,37068384.73298653,-35778.829245209694,1.8846401303824545,91.26928026076492,83.73071973923508,1.8846401303824545,29187003.769280262,29186996.230719738,23.21,317.5,103.0,28.43,60.36,26600,34.35,15.22,29.17,0.16,0.7,7.75,0.1,7471.02,380.26,1454.92,8701.31,1941.54,3101.17,1788921051,2018452616,-229531565,1379502160,1294788378,84713782,16937624649.0,19731356069.0,-2793731420
2012-10-17,88.0,86.5,87.8,87.4,34739000.0,65.3,-0.001142857142857,-0.0011435107020796,0.1902216740329599,0.1741395704753081,87.04285714285716,88.32857142857142,87.50952380952381,86.85357142857143,39839857.14285714,39358642.85714286,38437904.76190476,37270428.571428575,87.30761856046949,87.47672464086382,86.77027945826138,0.7064451826024367,32469475.113994624,36679743.457011886,36895837.71572828,-216094.25871638957,1.83618597842478,91.07237195684957,83.72762804315045,1.83618597842478,34739003.672371954,34738996.327628046,23.02,317.0,103.0,28.43,60.98,26720,34.11,15.07,29.16,0.16,0.7,7.75,0.1,7464.4,379.41,1460.91,8806.55,1955.15,3104.12,2859251860,2938773359,-79521499,1598682900,1427655164,171027736,17618195686.0,21451314000.0,-3833118314
2012-10-18,88.2,87.0,87.0,88.1,20400000.0,65.82,0.0080091533180776,0.0079772502806445,-0.4127637525547655,-0.5323280742865393,86.9,88.36428571428573,87.62380952380951,87.00714285714285,37324000.0,36964071.42857143,37719666.66666666,36411821.42857143,87.83587285348983,87.572613157654,86.86877727616793,0.7038358814860715,24423158.371331543,34175167.54054852,35673923.81085952,-1498756.270310998,1.799554038321002,91.699108076642,84.50089192335798,1.799554038321002,20400003.59910808,20399996.40089192,22.59,320.0,102.0,28.43,59.96,26740,34.05,15.03,29.2,0.16,0.7,7.75,0.1,7465.41,376.28,1457.34,8982.86,1959.12,3072.87,2015889100,2547370567,-531481467,1536213000,2057392276,-521179276,12678959063.0,13444573622.0,-765614559
2012-10-19,87.3,86.2,86.2,86.7,27597000.0,64.78,-0.0158910329171395,-0.0160186491556375,0.3527941176470588,0.3021721703129607,86.84285714285714,88.14285714285714,87.65714285714286,87.12142857142855,32691857.14285714,34754214.28571428,37037857.14285714,36794750.0,87.0786242844966,87.4383649795534,86.85627525571105,0.5820897238423441,26539052.79044385,33163141.76507952,35075633.15820325,-1912491.3931237347,1.7268392178213436,90.15367843564268,83.24632156435732,1.7268392178213436,27597003.45367844,27596996.546321563,21.78,323.5,102.0,28.43,58.75,26040,33.19,17.06,29.2,0.16,0.7,7.75,0.1,7408.76,364.92,1433.19,9002.68,1943.84,3005.62,2032081820,2134384789,-102302969,1393318230,1496798955,-103480725,19042233587.0,24141732615.0,-5099499028
2012-10-22,86.3,85.6,86.3,86.0,20015000.0,64.26,-0.0080738177623991,-0.008106587532989,-0.274740007971881,-0.3212250787185944,86.91428571428571,87.93571428571428,87.69047619047619,87.17857142857143,24955428.57142857,33461071.42857143,36809666.66666666,36382214.28571428,86.35954142816553,87.21707805962211,86.79284745899173,0.4242306006303806,22189684.263481285,31140350.72429805,33960030.70204005,-2819679.9777419977,1.7090779292988232,89.41815585859764,82.58184414140236,1.7090779292988232,20015003.41815586,20014996.58184414,22.64,326.0,103.5,28.43,58.68,26300,33.4,16.62,29.23,0.16,0.7,7.75,0.1,7373.04,365.51,1433.82,9010.71,1941.59,3016.96,1681520120,2179294868,-497774748,1174592010,1294158218,-119566208,10680062596.0,14959972155.0,-4279909559
